date,exercise,reps,weight(lbs),rating
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Curls,15,100,good
16-DEC-2022,Leg Curls,15,100,good
16-DEC-2022,Leg Curls,10,120,good
16-DEC-2022,Leg Extensions,10,100,good
16-DEC-2022,Leg Extensions,10,100,good
16-DEC-2022,Leg Extensions,10,110,good
16-DEC-2022,Lunges,10,0,good
28-DEC-2023,Lateral Lift,10,17.5,good
28-DEC-2023,Lateral Lift,10,17.5,good
28-DEC-2023,Lateral Lift,10,17.5,bad (L)
28-DEC-2023,Military Press,10,100,good
28-DEC-2023,Military Press,8,100,bad
28-DEC-2023,Military Press,10,85,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Leg Press,10,230,easy
28-DEC-2023,Leg Press,15,230,good
28-DEC-2023,Leg Press,10,270,good
28-DEC-2023,Leg Press,5,310,good
28-DEC-2023,Leg Press,3,350,good
28-DEC-2023,Leg Press,10,400,good
28-DEC-2023,Leg Curls,12,100,good
28-DEC-2023,Leg Curls,10,120,good
28-DEC-2023,Leg Curls,10,120,good
28-DEC-2023,Leg Extensions,12,110,good
28-DEC-2023,Leg Extensions,10,110,good
28-DEC-2023,Leg Extensions,10,115,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Leg Press,10,310,good
03-JAN-2023,Leg Press,10,330,good
03-JAN-2023,Leg Press,10,400,bad
03-JAN-2023,Leg Curls,10,130,good
03-JAN-2023,Leg Curls,10,130,good
03-JAN-2023,Leg Curls,10,130,good
03-JAN-2023,Leg Extensions,10,115,good
03-JAN-2023,Leg Extensions,10,115,good
03-JAN-2023,Leg Extensions,10,115,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Military Press,12,110,good
11-JAN-2023,Military Press,10,120,good
11-JAN-2023,Military Press,10,125,good
11-JAN-2023,Leg Press,12,225,good
11-JAN-2023,Leg Press,10,235,good
11-JAN-2023,Leg Press,10,235,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Leg Curls,10,140,easy
11-JAN-2023,Leg Curls,10,150,good
11-JAN-2023,Leg Curls,12,150,good
11-JAN-2023,Leg Extensions,10,125,easy
11-JAN-2023,Leg Extensions,10,140,good
11-JAN-2023,Leg Extensions,10,140,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Military Press,10,125,easy
15-JAN-2023,Military Press,12,130,good
15-JAN-2023,Military Press,10,140,good
15-JAN-2023,Leg Press,12,225,good
15-JAN-2023,Leg Press,10,235,good
15-JAN-2023,Leg Press,10,235,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Leg Curls,10,140,easy
15-JAN-2023,Leg Curls,10,150,good
15-JAN-2023,Leg Curls,12,150,good
15-JAN-2023,Leg Extensions,10,125,easy
15-JAN-2023,Leg Extensions,10,140,good
15-JAN-2023,Leg Extensions,10,140,good
22-JAN-2023,Cable Lateral Lift,12,35,good
22-JAN-2023,Cable Lateral Lift,10,40,bad
22-JAN-2023,Cable Lateral Lift,10,35,good
22-JAN-2023,Front Lift,10,20,good
22-JAN-2023,Front Lift,10,20,good
22-JAN-2023,Front Lift,12,20,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Military Press,10,140,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Leg Curls,10,150,good
22-JAN-2023,Leg Curls,10,150,good
22-JAN-2023,Leg Curls,12,150,good
22-JAN-2023,Leg Extensions,10,140,good
22-JAN-2023,Leg Extensions,12,150,good
22-JAN-2023,Leg Extensions,12,160,good
29-JAN-2023,Lateral Lift,10,20,easy
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Military Press,12,140,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Leg Press,12,235,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Leg Curls,10,160,good
29-JAN-2023,Leg Curls,10,160,good
29-JAN-2023,Leg Curls,10,160,good
29-JAN-2023,Leg Extensions,10,160,easy
29-JAN-2023,Leg Extensions,10,170,good
29-JAN-2023,Leg Extensions,10,170,good
30-JAN-2023,Barbell Bicep Curls,12,50,good
30-JAN-2023,Military Press,1,100,good
30-JAN-2023,Military Press,1,150,good
30-JAN-2023,Military Press,1,200,good
30-JAN-2023,Military Press,1,210,good
30-JAN-2023,Military Press,1,220,good
30-JAN-2023,Military Press,1,230,good
30-JAN-2023,Military Press,1,240,failure
30-JAN-2023,Machine Bench Press,1,100,good
30-JAN-2023,Machine Bench Press,1,150,good
30-JAN-2023,Machine Bench Press,1,200,good
30-JAN-2023,Machine Bench Press,1,210,good
30-JAN-2023,Machine Bench Press,1,220,good
30-JAN-2023,Machine Bench Press,1,230,good
30-JAN-2023,Machine Bench Press,1,240,bad
30-JAN-2023,Machine Bench Press,1,245,bad
13-DEC-2023,Bench Press,12,95,good
13-DEC-2023,Bench Press,10,115,good
13-DEC-2023,Bench Press,10,135,good
13-DEC-2023,Dumbell Press,12,35,good
13-DEC-2023,Dumbell Press,10,35,good
13-DEC-2023,Dumbell Press,10,35,good
13-DEC-2023,Resistance Pec Flies,10,60,good
13-DEC-2023,Resistance Pec Flies,10,60,good
13-DEC-2023,Resistance Pec Flies,10,30,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Plank,45,0,good
13-DEC-2023,Plank,45,0,good
23-DEC-2023,Bench Press,10,135,good
23-DEC-2023,Bench Press,10,135,bad
23-DEC-2023,Bench Press,10,115,good
23-DEC-2023,Dumbell Press,10,35,good
23-DEC-2023,Dumbell Press,10,35,good
23-DEC-2023,Dumbell Press,10,35,good
23-DEC-2023,Pec Flies,12,100,good
23-DEC-2023,Pec Flies,10,115,good
23-DEC-2023,Pec Flies,12,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Dumbell Press,10,35,good
02-JAN-2023,Dumbell Press,10,40,good
02-JAN-2023,Dumbell Press,10,40,good
02-JAN-2023,Pec Flies,10,115,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
12-JAN-2023,Machine Bench Press,12,150,good
12-JAN-2023,Machine Bench Press,10,170,good
12-JAN-2023,Machine Bench Press,10,180,good
12-JAN-2023,Resistance Pec Flies,12,55,good
12-JAN-2023,Resistance Pec Flies,10,60,good
12-JAN-2023,Resistance Pec Flies,10,70,good
12-JAN-2023,Upward Bench Press,10,150,good
12-JAN-2023,Upward Bench Press,10,150,good
12-JAN-2023,Upward Bench Press,10,150,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,Plank,50,0,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,5th Point of Flight,45,0,good
12-JAN-2023,5th Point of Flight,50,0,good
12-JAN-2023,5th Point of Flight,50,0,good
18-JAN-2023,Machine Bench Press,10,170,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,25,120,good
18-JAN-2023,Machine Bench Press,10,120,good
18-JAN-2023,Resistance Pec Flies,10,70,good
18-JAN-2023,Resistance Pec Flies,10,70,good
18-JAN-2023,Resistance Pec Flies,10,70,good
18-JAN-2023,Pec Flies,12,130,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Upward Bench Press,10,150,good
18-JAN-2023,Upward Bench Press,10,150,good
18-JAN-2023,Upward Bench Press,10,150,bad
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,5th Point of Flight,50,0,good
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,Leg Raise,10,0,bad
18-JAN-2023,Leg Raise,5,0,bad
18-JAN-2023,Leg Raise,5,0,bad
24-JAN-2023,Dumbell Press,12,40,good
24-JAN-2023,Dumbell Press,10,45,good
24-JAN-2023,Dumbell Press,10,45,good
24-JAN-2023,Resistance Pec Flies,10,35,good
24-JAN-2023,Resistance Pec Flies,10,35,good
24-JAN-2023,Resistance Pec Flies,10,35,good
24-JAN-2023,Upward Dumbell Bench Press,12,40,good
24-JAN-2023,Upward Dumbell Bench Press,15,40,good
24-JAN-2023,Upward Dumbell Bench Press,12,40,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,5th Point of Flight,60,0,good
25-JAN-2023,Bench Press,10,135,good
25-JAN-2023,Bench Press,10,135,good
25-JAN-2023,Bench Press,5,185,good
25-JAN-2023,Bench Press,5,185,good
31-JAN-2023,Machine Bench Press,12,180,good
31-JAN-2023,Machine Bench Press,12,180,good
31-JAN-2023,Machine Bench Press,10,190,good
31-JAN-2023,Resistance Pec Flies,10,70,easy
31-JAN-2023,Resistance Pec Flies,12,70,good
31-JAN-2023,Resistance Pec Flies,10,70,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Upward Bench Press,10,150,good
31-JAN-2023,Upward Bench Press,10,150,good
31-JAN-2023,Upward Bench Press,10,150,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
01-FEB-2023,Barbell Overhead Tricep Extension,20,30,good
01-FEB-2023,Overhead Pulldown,12,100,good
01-FEB-2023,Seated Row,12,100,good
01-FEB-2023,Barbell Bicep Curl,12,40,good
03-FEB-2023,Barbell Bicep Curls,12,40,good
03-FEB-2023,Barbell Bicep Curls,20,30,good
03-FEB-2023,Barbell Bicep Curls,20,30,good
03-FEB-2023,Overhead Barbell Tricep Extension,20,30,easy
03-FEB-2023,Overhead Barbell Tricep Extension,20,35,good
03-FEB-2023,Overhead Barbell Tricep Extension,20,35,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
05-FEB-2023,Military Press,20,120,good
05-FEB-2023,Military Press,15,120,good
05-FEB-2023,Military Press,20,100,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Leg Curl,20,130,good
05-FEB-2023,Leg Curl,12,120,good
05-FEB-2023,Leg Curl,15,110,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Calf Raise,12,190,bad
05-FEB-2023,Calf Raise,20,190,bad
05-FEB-2023,Calf Raise,15,190,bad
05-FEB-2023,Leg Extensions,20,135,good
05-FEB-2023,Leg Extensions,20,135,good
05-FEB-2023,Leg Extensions,20,135,good
08-FEB-2023,Bench Press,5,135,good
08-FEB-2023,Bench Press,10,155,good
08-FEB-2023,Bench Press,10,175,good
08-FEB-2023,Bench Press,5,185,good
08-FEB-2023,Bench Press,5,195,good
08-FEB-2023,Incline Dumbell Press,10,45,easy
08-FEB-2023,Incline Dumbell Press,10,55,good
08-FEB-2023,Incline Dumbell Press,10,55,good
08-FEB-2023,Resistance Pec Flies,10,70,easy
08-FEB-2023,Resistance Pec Flies,10,80,bad
08-FEB-2023,Resistance Pec Flies,5,75,failure
08-FEB-2023,Resistance Pec Flies,10,70,good
08-FEB-2023,Deadlift,12,135,good
08-FEB-2023,Deadlift,10,155,good
08-FEB-2023,Deadlift,10,175,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,2,135,good
08-FEB-2023,Clean & Jerk,1,135,good
11-FEB-2023,Barbell Bicep Curls,12,40,good
11-FEB-2023,Barbell Bicep Curls,12,40,good
11-FEB-2023,Barbell Bicep Curls,12,40,good
11-FEB-2023,Concentration Curls,10,20,bad (L)
11-FEB-2023,Concentration Curls,10,20,bad (L)
11-FEB-2023,Concentration Curls,10,20,bad (L)
11-FEB-2023,Tricep Pushdown,12,90,good
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Skullcrushers,10,40,easy
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Lawnmowers,12,35,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Seated Row,20,85,good
11-FEB-2023,Seated Row,12,115,good
11-FEB-2023,Seated Row,10,130,bad
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lateral Lift,10,20,easy
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Front Lift,10,20,good
13-FEB-2023,Front Lift,12,20,good
13-FEB-2023,Front Lift,1,25,good
13-FEB-2023,Front Lift,1,30,good
13-FEB-2023,Front Lift,12,20,good
13-FEB-2023,Military Press,1,150,good
13-FEB-2023,Military Press,1,180,good
13-FEB-2023,Military Press,1,210,good
13-FEB-2023,Military Press,1,230,good
13-FEB-2023,Military Press,1,240,good
13-FEB-2023,Military Press,1,245,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Leg Press,10,235,good
13-FEB-2023,Leg Press,10,250,good
13-FEB-2023,Leg Press,10,250,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Leg Curl,12,160,good
13-FEB-2023,Leg Curl,10,165,good
13-FEB-2023,Leg Curl,10,170,good
13-FEB-2023,Leg Extensions,10,170,good
13-FEB-2023,Leg Extensions,10,175,good
13-FEB-2023,Leg Extensions,10,175,good
13-FEB-2023,Push Ups,10,0,good
15-FEB-2023,Machine Bench Press,7,210,good
15-FEB-2023,Machine Bench Press,5,220,good
15-FEB-2023,Machine Bench Press,5,220,good
15-FEB-2023,Resistance Pec Flies,5,90,good
15-FEB-2023,Resistance Pec Flies,5,90,good
15-FEB-2023,Resistance Pec Flies,5,100,good
15-FEB-2023,Machine Pec Flies,5,170,good
15-FEB-2023,Machine Pec Flies,5,180,good
15-FEB-2023,Machine Pec Flies,5,180,good
15-FEB-2023,Machine Upward Bench Press,10,180,good
15-FEB-2023,Machine Upward Bench Press,5,200,good
15-FEB-2023,Machine Upward Bench Press,7,200,good
16-FEB-2023,Bicep Curls,5,30,good
16-FEB-2023,Bicep Curls,5,30,good
16-FEB-2023,Bicep Curls,5,30,good
16-FEB-2023,Concentration Curls,10,20,good
16-FEB-2023,Concentration Curls,10,20,good
16-FEB-2023,Concentration Curls,10,20,good
16-FEB-2023,Tricep Pushdown,7,120,good
16-FEB-2023,Tricep Pushdown,5,130,good
16-FEB-2023,Tricep Pushdown,5,130,good
16-FEB-2023,Skullcrushers,12,40,good
16-FEB-2023,Skullcrushers,10,40,good
16-FEB-2023,Skullcrushers,10,40,good
16-FEB-2023,Seated Row,7,130,good
16-FEB-2023,Seated Row,5,130,easy
16-FEB-2023,Seated Row,5,145,bad
16-FEB-2023,Lat Pulldown,5,145,good
16-FEB-2023,Lat Pulldown,5,145,good
16-FEB-2023,Lat Pulldown,5,145,good
19-FEB-2023,Cable Lateral Lift,10,40,good
19-FEB-2023,Cable Lateral Lift,10,40,good
19-FEB-2023,Cable Lateral Lift,10,40,good
19-FEB-2023,Front Lift,10.26,4,good
19-FEB-2023,Front Lift,10.26,4,good
19-FEB-2023,Front Lift,10.26,4,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Leg Press,10,250,good
19-FEB-2023,Leg Press,10,250,good
19-FEB-2023,Leg Press,10,265,good
19-FEB-2023,Leg Curl,10,170,good
19-FEB-2023,Leg Curl,12,170,good
19-FEB-2023,Leg Curl,10,170,good
19-FEB-2023,Leg Extension,12,175,good
19-FEB-2023,Leg Extension,10,180,good
19-FEB-2023,Leg Extension,10,180,good
19-FEB-2023,Calf Raise,20,190,good
19-FEB-2023,Calf Raise,18,190,good
19-FEB-2023,Calf Raise,20,190,good
20-FEB-2023,Bench Press,3,95,good
20-FEB-2023,Bench Press,3,135,good
20-FEB-2023,Bench Press,10,185,good
20-FEB-2023,Bench Press,10,185,good
20-FEB-2023,Bench Press,10,185,good
